"","actn","actp","gchl","gDO","gsal","gtemp","gmeanstage","acflow","acmaxstage","acminstage","date"
"212",-28.247005379898,-0.740229766107064,-4.98265748097411,-16.7149515820335,8.68308020982518,-0.331974585126242,-0.295786417541008,-24.5763291685766,-0.236513755855925,-0.284915169382337,"2018-04-22"
"213",-21.9434159941381,-0.662812841163833,-5.47864327797163,-17.4041416613016,8.44222019275064,-0.129148447938804,-0.318868387681943,-19.9359251419584,-0.2842145010679,-0.332459096682494,"2018-04-25"
"214",-15.9028895977553,-0.574776217639092,-5.76115520571862,-17.7767514635784,8.12293904923624,0.0717060583349747,-0.337976407289186,-16.2505154523142,-0.336309386480382,-0.384741901407526,"2018-04-27"
"215",-10.7571252102222,-0.477075744125788,-5.83297957901281,-17.7451541455655,7.71548379857804,0.270878642257029,-0.352725243301183,-11.650645581766,-0.386445878679707,-0.433715049163083,"2018-04-30"
"216",-6.98118809647691,-0.370760980486371,-5.70135870816367,-17.2207415310372,7.20190747473351,0.468341104916276,-0.361544111673883,-7.47914242410152,-0.425248294286398,-0.470742986231963,"2018-05-03"
"217",-4.79046012829796,-0.257205429740673,-5.37799493563437,-16.128261828277,6.56040440056185,0.664317668857792,-0.3637623109666,-3.39666362451625,-0.445324409225943,-0.488924584750546,"2018-05-06"
"218",-4.14296874327353,-0.137974462750531,-4.87872619006822,-14.4194173015424,5.76925200675394,0.858443329090557,-0.35971000234634,0.190328453610694,-0.444802625677145,-0.484752780564413,"2018-05-09"
"219",-4.73433605597194,-0.0149408489027592,-4.22303137204407,-12.0849118454605,4.81210166184522,1.05101232400531,-0.34893500594964,3.61933721872371,-0.425648414347029,-0.458056750690177,"2018-05-12"
"220",-6.04569505134019,0.110148950717944,-3.43358351893862,-9.16347585411417,3.68212111084629,1.24232773338846,-0.332761144501465,6.75401499571086,-0.391280892638487,-0.412745723165217,"2018-05-15"
"221",-7.38090407676969,0.235574180313299,-2.53551106709301,-5.74496275211926,2.38639938277864,1.43170842349229,-0.311784239449372,9.90016883591667,-0.343976415575077,-0.355195409895111,"2018-05-18"
"222",-8.03254034369608,0.359311962144762,-1.556205584733,-1.9687890217926,0.949104405193649,1.61903361803488,-0.28693516033899,12.9062987934664,-0.287721894254118,-0.293012882253413,"2018-05-21"
"223",-7.35121822738028,0.479158114122601,-0.524390723988637,1.98472756643631,-0.588120916672907,1.80496218932502,-0.259595988810669,15.034646225443,-0.230069744343331,-0.23392020761943,"2018-05-23"
"224",-4.85509974222628,0.592952888411349,0.531228986173547,5.90980608476612,-2.17112188686267,1.98863802260724,-0.230403854356783,17.2321181847887,-0.179734279675636,-0.184687147284163,"2018-05-27"
"225",-0.295044303586035,0.698868622354475,1.58143090052787,9.58915286950383,-3.73893913164188,2.17032776905738,-0.201609188932908,19.672994796892,-0.14276701259261,-0.150400543532065,"2018-05-30"
"226",6.31756756534441,0.795075355233855,2.59638350390645,12.8107855851473,-5.2288175193368,2.34905416583749,-0.173597106858679,22.170559775258,-0.11841259319082,-0.132057238554645,"2018-06-02"
"227",14.6467033729073,0.879840710516741,3.55043350669346,15.3977628650109,-6.58044658855021,2.5240682730682,-0.147081358277067,23.6777231474899,-0.104594694232795,-0.126951008641051,"2018-06-05"
"228",24.1225998116283,0.951500769921456,4.41451029432949,17.2023114694948,-7.74192520822697,2.69504652310051,-0.123123645504816,25.8204248983284,-0.101133731327047,-0.130210577814282,"2018-06-11"
"229",34.0304161769001,1.00890468138613,5.1739199040932,18.1630919338221,-8.6788011871948,2.86180408334566,-0.10153254464321,27.556903297203,-0.108062112289765,-0.135950295326746,"2018-06-14"
"230",43.5788780776301,1.05147922230369,5.81394769249914,18.2702534895628,-9.37056280913681,3.02363057070417,-0.0833169757583181,29.9065939651209,-0.122214299863832,-0.139286106146956,"2018-06-17"
"231",52.0209076802924,1.07882223269504,6.32290357536345,17.5710947473797,-9.81596910664591,3.17995452805895,-0.0678063234864619,31.5716098161765,-0.135207961601614,-0.136620024694493,"2018-06-20"
"232",58.6945195137709,1.0904242733577,6.69457275434569,16.170417194983,-10.0296947661833,3.33037307393219,-0.0548823162911405,33.3902745621378,-0.139258527474016,-0.126834074571472,"2018-06-24"
"233",63.140221807879,1.08644365705467,6.92351973838793,14.2069103070464,-10.040089834061,3.47455994023943,-0.0445541701021989,34.8923989441206,-0.131263598848238,-0.110864966328374,"2018-06-27"
"234",65.1197102155779,1.0668629100691,7.01013815468124,11.8534363823844,-9.8861156670584,3.61202898813693,-0.0361285157386537,36.7003949911066,-0.111356391883936,-0.0908380138364466,"2018-06-30"
"235",64.6254239072736,1.03219469656906,6.95629672625649,9.29109525539614,-9.60721185798515,3.74265534362769,-0.0301010807790787,38.2909635529694,-0.0790407215981799,-0.0691809123295957,"2018-07-03"
"236",61.8857557207888,0.983078739259963,6.76956201237204,6.70657508583452,-9.24748162687886,3.86559382679633,-0.025771318423348,39.2620377996925,-0.0321632658647938,-0.0472580450135317,"2018-07-06"
"237",57.2906034842117,0.920306907645326,6.46047846230517,4.27248383763442,-8.84487526003901,3.98071639395053,-0.0227743804514081,39.8754051203967,0.0286494281557038,-0.0256037823394875,"2018-07-09"
"238",51.4171437204832,0.844880326071398,6.04367721279581,2.13958296512997,-8.42981398721204,4.08746166105993,-0.021211335923256,40.188085647185,0.095853699689634,-0.00495046429022834,"2018-07-12"
"239",44.9092320718563,0.75822813622024,5.53261081422966,0.414698490309178,-8.01757738758991,4.18547730952432,-0.020620682131203,40.4899927377509,0.157894870442604,0.013432466182047,"2018-07-15"
"240",38.4134725962914,0.661703479588109,4.94628177298404,-0.826011370655682,-7.61484324511177,4.27428111218049,-0.0212309792302318,39.8104480326998,0.206325736960929,0.028353605081582,"2018-07-17"
"241",32.5105918064039,0.556905565785654,4.30414443971294,-1.55239083921355,-7.21638525148364,4.35306386745994,-0.0222590475289485,38.602060721337,0.238192845665948,0.0390463240332958,"2018-07-21"
"242",27.6375585073597,0.445544763651603,3.62661058986538,-1.77823389059695,-6.80964385302728,4.4215563792586,-0.0231352576236658,36.492550287973,0.252175294569545,0.0454273781087275,"2018-07-24"
"243",24.0587960565159,0.329290410496087,2.93590471025841,-1.55462885118554,-6.38073762640092,4.47972773201696,-0.0238327957240945,34.7530818128199,0.245306965126415,0.0470556993205868,"2018-07-27"
"244",21.8541530038022,0.209979480289198,2.25373632796253,-0.96877663197138,-5.91504158915995,4.52693987435736,-0.0230487666105765,31.6446091362987,0.216786875136432,0.043408692425261,"2018-07-30"
"245",20.888785174541,0.0893966784465108,1.60063552717306,-0.134920732705331,-5.40214354543281,4.56317347576938,-0.020847107065653,28.3073419764764,0.171417321378932,0.0332960099741514,"2018-08-02"
"246",20.8640403440068,-0.0307967504158967,0.998396792729155,0.824256656250259,-4.84177233352867,4.58773332603343,-0.0161674341724729,24.085336009342,0.120790210752064,0.0165967503028344,"2018-08-05"
"247",21.418323199295,-0.148771435009096,0.468632127595872,1.78505772503127,-4.24468454410741,4.6001110334756,-0.00861291170069518,20.0545351649776,0.0766930643230305,-0.00505146609277059,"2018-08-08"
"248",22.1348128036892,-0.26292912828953,0.0306843204469249,2.63192097969283,-3.63013449472054,4.59978262813847,0.00166428892375672,15.6451465734514,0.0456382739274894,-0.0280181691932148,"2018-08-11"
"249",22.6787138937614,-0.371759557830762,-0.29915311305665,3.26849395215395,-3.02362056601042,4.5864347208422,0.0149841043422162,11.2310437163492,0.0303298829632737,-0.0463853508390959,"2018-08-14"
"250",22.8025224297912,-0.473811433150778,-0.50593291603855,3.63275418822563,-2.45754162028325,4.55972434045841,0.0305757149368631,6.58174351289327,0.0339874207926744,-0.052871129432443,"2018-08-17"
"251",22.3849031603632,-0.567842273880045,-0.577277356340947,3.7001502287763,-1.96386468584019,4.51926928373838,0.0484655191314185,2.06057613258594,0.0603967680891165,-0.0409879635202925,"2018-08-20"
"252",21.4298526236984,-0.652824322760601,-0.503760237280225,3.48473406953706,-1.5714002591422,4.46487212504561,0.0678556955053555,-1.6563638110502,0.108412282168032,-0.00782180911438468,"2018-08-22"
"253",20.0665692592895,-0.72784381725561,-0.279338985166887,3.03562317283455,-1.30103663826892,4.39618660192819,0.087395774175105,-5.0433209344355,0.168948753031212,0.0446019860893757,"2018-08-25"
