"","eNH4","eTOC","eDO","eTP","esal","eturb","etemp","eTN","epH","echl"
"16",-0.000467772470767803,-0.171620279634358,0.0607708522727762,-0.00355487889994256,3.34087967282892,-3.81839450895366,2.34054703526431,-0.0471924030915292,0.180702249624953,-1.13027658223415
"17",0.00156201745425514,-0.273384204406937,-0.631422163375513,-0.00454620074924794,3.77361302380452,-4.0852137336185,3.69860405224333,-0.00442858570796458,0.16861109005348,-1.09639414803685
"18",0.0274330695422443,-0.460936196636588,-0.870460058882936,0.000324659247670797,3.45414328791546,2.09805676850852,4.2548204976429,0.123542642321632,0.159076988670589,1.25339929271269
"19",0.0650344073425142,-0.490044480202357,-0.171094095559563,0.012053646637583,1.73765006906631,13.1528154350084,3.08636444030926,0.275928287495066,0.118144976888906,5.44292232183157
"20",0.0882100893872834,-0.0791064902890311,1.00970908096043,0.0242660859669939,-1.16255978851714,23.4735031355062,0.29235912210553,0.359100650207081,-0.0250994326913348,9.22108960526162
"21",0.0828581947393197,0.6878187090627,1.45931445024484,0.0297638676618997,-4.04428483823086,27.7798300812904,-2.83130896047882,0.333141805878211,-0.336593451310765,10.4683594616478
"22",0.0611038973359072,1.40315503526316,0.280270087489262,0.0282416580092412,-5.43208182043516,24.9170969615008,-4.65567726267204,0.25202593207032,-0.540474925191452,8.88962878546962
"23",0.0466736612508975,1.65278611161551,-2.07227735484375,0.0232749370801403,-4.64680941566615,17.8257506229047,-4.42775260812455,0.196374974170422,-0.359106396987563,5.74192173699512
"24",0.0500859313107508,1.25747657556047,-3.94012776868763,0.0172178795435361,-2.37727776024493,10.6849893614353,-2.7491658573191,0.191693865745663,-0.0887447122131399,2.67260350262537
"25",0.059400329254812,0.440600957135771,-4.00775370994413,0.0103534589373322,-0.102471851806482,5.63203834339481,-0.864981790598015,0.19921283556604,-0.110500751526304,0.584237270974056
"26",0.0541696889040831,-0.294660854359151,-2.51620227614129,0.00393300978073005,1.02763343230362,2.13827385639139,0.447450601011049,0.170884078559186,-0.220591428036613,-0.510932070397123
"27",0.0280012319881887,-0.670483194264964,-0.775817538116954,0.000899482722825522,0.924992920655911,-1.01924980892113,1.32636086252675,0.0988078137010667,-0.114737166757833,-0.893551811130312
"28",-0.00397644706176952,-0.818318210821941,0.104361954792815,0.00181821237637556,0.422741744767208,-3.82099409898552,2.32053240309632,0.0167442212411428,0.0415729451650413,-0.773739419972395
"29",-0.0207472905237758,-0.942779961187364,-0.0219186302350692,0.00301406183273114,0.390045792714249,-5.07467245963851,3.50612017069866,-0.0350143408044607,0.0606745587714329,-0.302548795963775
"30",-0.0159988576571205,-1.07579945014489,-0.504532482228748,0.00083825665194911,0.929638005109401,-4.22623229757728,4.14619326585768,-0.0459352001936644,0.0797020667773627,0.222843954962645
"31",-0.00218217492979419,-1.06604351836386,-0.628046403136694,-0.00358100770333762,1.38760825520209,-2.48842584620623,3.29033420875199,-0.0400913718945022,0.139942657807945,0.403259474134688
