#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 10 08 00 357 11.1 12.7 99.00 99.00 99.00 999 1022.7   5.8  11.5 999.0 99.0 99.00
2010 01 10 09 00 351 12.9 15.2 99.00 99.00 99.00 999 1023.0   5.8  11.3 999.0 99.0 99.00
2010 01 10 10 00 355 13.6 15.3 99.00 99.00 99.00 999 1023.5   5.1  11.2 999.0 99.0 99.00
2010 01 10 11 00   3 13.8 15.1 99.00 99.00 99.00 999 1024.7   4.5  11.0 999.0 99.0 99.00
2010 01 10 12 00   2 12.0 13.7 99.00 99.00 99.00 999 1026.0   3.9  10.8 999.0 99.0 99.00
2010 01 10 13 00   3 12.5 15.2 99.00 99.00 99.00 999 1026.5   3.6  10.5 999.0 99.0 99.00
2010 01 10 14 00  11 11.4 13.4 99.00 99.00 99.00 999 1027.7   3.8  10.3 999.0 99.0 99.00
2010 01 10 15 00   4 11.1 12.6 99.00 99.00 99.00 999 1028.3   4.6  10.1 999.0 99.0 99.00
2010 01 10 16 00   4  9.8 11.2 99.00 99.00 99.00 999 1027.8   4.9  10.1 999.0 99.0 99.00
2010 01 10 17 00 346  9.0 10.7 99.00 99.00 99.00 999 1027.3   6.8  10.2 999.0 99.0 99.00
2010 01 10 18 00 359 11.4 13.0 99.00 99.00 99.00 999 1026.1   7.6  10.4 999.0 99.0 99.00
2010 01 10 19 00 357 10.2 11.5 99.00 99.00 99.00 999 1025.5   7.4  10.6 999.0 99.0 99.00
2010 01 10 20 00 353 10.0 11.5 99.00 99.00 99.00 999 1025.4   8.2  10.8 999.0 99.0 99.00
2010 01 10 21 00 348  7.4  8.6 99.00 99.00 99.00 999 1025.9   8.3  10.8 999.0 99.0 99.00
2010 01 10 22 00 348  8.6  9.8 99.00 99.00 99.00 999 1026.3   8.7  10.6 999.0 99.0 99.00
2010 01 10 23 00 345  9.2 10.1 99.00 99.00 99.00 999 1026.7   8.4  10.5 999.0 99.0 99.00
2010 01 11 00 00 357 11.2 12.7 99.00 99.00 99.00 999 1027.3   8.5  10.4 999.0 99.0 99.00
2010 01 11 01 00 354 10.9 11.7 99.00 99.00 99.00 999 1027.4   8.2  10.2 999.0 99.0 99.00
2010 01 11 02 00 349 11.1 12.9 99.00 99.00 99.00 999 1028.1   8.4  10.3 999.0 99.0 99.00
2010 01 11 03 00 354 10.0 12.1 99.00 99.00 99.00 999 1028.8   8.0  10.4 999.0 99.0 99.00
2010 01 11 04 00 355 10.6 11.7 99.00 99.00 99.00 999 1029.3   7.6  10.3 999.0 99.0 99.00
2010 01 11 05 00 359 11.0 12.3 99.00 99.00 99.00 999 1029.6   6.8  10.1 999.0 99.0 99.00
2010 01 11 06 00 357  9.9 10.8 99.00 99.00 99.00 999 1029.6   6.0  10.0 999.0 99.0 99.00
2010 01 11 07 00   4  9.5 11.2 99.00 99.00 99.00 999 1029.6   5.1   9.8 999.0 99.0 99.00
2010 01 11 08 00   9 10.0 11.3 99.00 99.00 99.00 999 1029.6   4.2   9.7 999.0 99.0 99.00
2010 01 11 09 00  11  9.2 10.3 99.00 99.00 99.00 999 1029.2   3.7   9.5 999.0 99.0 99.00
2010 01 11 10 00   4 10.3 11.1 99.00 99.00 99.00 999 1029.0   3.9   9.4 999.0 99.0 99.00
2010 01 11 11 00 359 11.7 12.7 99.00 99.00 99.00 999 1029.3   4.1   9.2 999.0 99.0 99.00
2010 01 11 12 00 359 11.2 12.9 99.00 99.00 99.00 999 1029.6   3.9   9.1 999.0 99.0 99.00
2010 01 11 13 00   3 10.6 11.6 99.00 99.00 99.00 999 1030.0   3.9   8.8 999.0 99.0 99.00
2010 01 11 14 00   4 10.7 11.6 99.00 99.00 99.00 999 1030.4   3.7   8.7 999.0 99.0 99.00
2010 01 11 15 00 355  7.2  8.0 99.00 99.00 99.00 999 1030.5   4.3   8.7 999.0 99.0 99.00
2010 01 11 16 00 355  6.4  6.9 99.00 99.00 99.00 999 1030.2   5.7   8.8 999.0 99.0 99.00
2010 01 11 17 00 342  5.1  5.6 99.00 99.00 99.00 999 1029.7   7.0   9.0 999.0 99.0 99.00
2010 01 11 18 00 343  5.5  5.9 99.00 99.00 99.00 999 1028.6   8.7   9.3 999.0 99.0 99.00
2010 01 11 19 00 318  6.2  6.8 99.00 99.00 99.00 999 1027.4   9.1   9.6 999.0 99.0 99.00
2010 01 11 20 00 308  5.5  6.1 99.00 99.00 99.00 999 1026.8   9.6   9.9 999.0 99.0 99.00
2010 01 11 21 00 317  5.7  6.6 99.00 99.00 99.00 999 1026.4  10.3  10.0 999.0 99.0 99.00
2010 01 11 22 00 322  6.8  7.7 99.00 99.00 99.00 999 1026.4  10.4  10.0 999.0 99.0 99.00
2010 01 11 23 00 323  6.4  7.4 99.00 99.00 99.00 999 1026.7  10.3   9.9 999.0 99.0 99.00
2010 01 12 00 00 344  7.1  7.7 99.00 99.00 99.00 999 1026.7  10.2   9.9 999.0 99.0 99.00
2010 01 12 01 00 342  6.7  7.5 99.00 99.00 99.00 999 1027.3  10.0   9.9 999.0 99.0 99.00
2010 01 12 02 00 333  6.1  6.8 99.00 99.00 99.00 999 1027.7  10.0   9.8 999.0 99.0 99.00
2010 01 12 03 00 345  6.9  7.6 99.00 99.00 99.00 999 1028.0   9.9   9.8 999.0 99.0 99.00
2010 01 12 04 00 348  6.9  7.6 99.00 99.00 99.00 999 1028.3   9.6   9.8 999.0 99.0 99.00
2010 01 12 05 00 353  7.4  8.9 99.00 99.00 99.00 999 1027.8   9.3   9.7 999.0 99.0 99.00
2010 01 12 06 00   1  8.8 10.3 99.00 99.00 99.00 999 1027.6   8.8   9.8 999.0 99.0 99.00
2010 01 12 07 00   1  8.5  9.4 99.00 99.00 99.00 999 1027.0   8.5   9.6 999.0 99.0 99.00
2010 01 12 08 00   3  8.4  9.3 99.00 99.00 99.00 999 1026.7   7.9   9.5 999.0 99.0 99.00
2010 01 12 09 00  10  8.6  9.9 99.00 99.00 99.00 999 1026.6   7.7   9.5 999.0 99.0 99.00
2010 01 12 10 00   1  7.1  7.8 99.00 99.00 99.00 999 1026.5   7.4   9.4 999.0 99.0 99.00
2010 01 12 11 00   3  7.1  8.0 99.00 99.00 99.00 999 1026.7   7.2   9.4 999.0 99.0 99.00
2010 01 12 12 00   4  9.6 10.7 99.00 99.00 99.00 999 1027.4   7.0   9.3 999.0 99.0 99.00
2010 01 12 13 00 353  8.3  9.3 99.00 99.00 99.00 999 1028.1   6.7   9.2 999.0 99.0 99.00
2010 01 12 14 00 354  8.2  9.3 99.00 99.00 99.00 999 1028.3   6.5   9.2 999.0 99.0 99.00
2010 01 12 15 00 350  7.5  8.4 99.00 99.00 99.00 999 1028.6   7.2   9.3 999.0 99.0 99.00
2010 01 12 16 00 356  7.4  7.8 99.00 99.00 99.00 999 1028.5   8.3   9.5 999.0 99.0 99.00
2010 01 12 17 00 347  6.1  6.8 99.00 99.00 99.00 999 1027.7   9.7   9.6 999.0 99.0 99.00
2010 01 12 18 00 332  4.2  4.4 99.00 99.00 99.00 999 1026.7  10.4   9.8 999.0 99.0 99.00
2010 01 12 19 00 311  3.1  3.3 99.00 99.00 99.00 999 1026.1  10.7  10.1 999.0 99.0 99.00
2010 01 12 20 00 322  5.8  6.4 99.00 99.00 99.00 999 1025.4  11.5  10.2 999.0 99.0 99.00
2010 01 12 21 00 339  5.4  6.0 99.00 99.00 99.00 999 1025.7  11.5  10.3 999.0 99.0 99.00
2010 01 12 22 00 332  4.8  5.3 99.00 99.00 99.00 999 1024.9  11.3  10.3 999.0 99.0 99.00
2010 01 12 23 00 338  4.2  4.4 99.00 99.00 99.00 999 1025.2  11.3  10.3 999.0 99.0 99.00
2010 01 13 00 00 332  5.1  5.5 99.00 99.00 99.00 999 1025.5  11.2  10.1 999.0 99.0 99.00
2010 01 13 01 00 327  3.8  4.0 99.00 99.00 99.00 999 1026.0  11.0  10.0 999.0 99.0 99.00
2010 01 13 02 00 314  5.7  6.0 99.00 99.00 99.00 999 1026.5  11.1  10.0 999.0 99.0 99.00
2010 01 13 03 00 315  5.2  5.6 99.00 99.00 99.00 999 1026.8  11.0  10.0 999.0 99.0 99.00
2010 01 13 04 00 323  5.6  6.2 99.00 99.00 99.00 999 1027.1  11.4   9.9 999.0 99.0 99.00
2010 01 13 05 00 340  6.6  7.2 99.00 99.00 99.00 999 1026.9  11.1  10.0 999.0 99.0 99.00
2010 01 13 06 00 337  5.6  6.1 99.00 99.00 99.00 999 1026.7  10.7  10.2 999.0 99.0 99.00
2010 01 13 07 00 347  7.1  7.9 99.00 99.00 99.00 999 1026.5  10.5  10.2 999.0 99.0 99.00
2010 01 13 08 00 358  6.2  6.9 99.00 99.00 99.00 999 1026.2  10.2  10.0 999.0 99.0 99.00
2010 01 13 09 00 359  5.7  6.2 99.00 99.00 99.00 999 1026.1  10.0  10.0 999.0 99.0 99.00
2010 01 13 10 00   8  6.4  7.5 99.00 99.00 99.00 999 1026.1  10.1  10.0 999.0 99.0 99.00
2010 01 13 11 00  16  6.9  7.7 99.00 99.00 99.00 999 1026.3   9.6  10.0 999.0 99.0 99.00
2010 01 13 12 00  17  7.1  8.0 99.00 99.00 99.00 999 1026.8   9.3   9.9 999.0 99.0 99.00
2010 01 13 13 00  12  6.8  7.5 99.00 99.00 99.00 999 1027.4   9.0   9.9 999.0 99.0 99.00
2010 01 13 14 00   7  5.2  6.1 99.00 99.00 99.00 999 1028.2   9.1   9.8 999.0 99.0 99.00
2010 01 13 15 00   2  5.0  5.7 99.00 99.00 99.00 999 1028.7   9.3   9.9 999.0 99.0 99.00
2010 01 13 16 00   0  2.5  3.0 99.00 99.00 99.00 999 1028.7  10.0  10.1 999.0 99.0 99.00
2010 01 13 17 00   0  1.9  2.1 99.00 99.00 99.00 999 1027.9  10.6  10.3 999.0 99.0 99.00
2010 01 13 18 00  22  2.6  2.8 99.00 99.00 99.00 999 1026.3  11.5  10.5 999.0 99.0 99.00
2010 01 13 19 00   7  3.6  3.9 99.00 99.00 99.00 999 1025.3  12.2  10.8 999.0 99.0 99.00
2010 01 13 20 00   2  2.3  2.4 99.00 99.00 99.00 999 1024.5  12.2  11.1 999.0 99.0 99.00
2010 01 13 21 00   5  1.7  2.1 99.00 99.00 99.00 999 1024.2  12.5  11.4 999.0 99.0 99.00
2010 01 13 22 00 344  2.7  2.9 99.00 99.00 99.00 999 1024.4  12.6  11.5 999.0 99.0 99.00
2010 01 13 23 00 312  2.3  2.4 99.00 99.00 99.00 999 1024.3  12.0  11.3 999.0 99.0 99.00
2010 01 14 00 00 320  3.6  3.9 99.00 99.00 99.00 999 1024.4  11.7  11.1 999.0 99.0 99.00
2010 01 14 01 00 330  3.9  4.3 99.00 99.00 99.00 999 1024.9  11.5  11.0 999.0 99.0 99.00
2010 01 14 02 00 336  2.5  2.7 99.00 99.00 99.00 999 1025.1  11.9  10.9 999.0 99.0 99.00
2010 01 14 03 00 351  3.2  3.5 99.00 99.00 99.00 999 1025.1  11.5  10.9 999.0 99.0 99.00
2010 01 14 04 00 354  3.3  3.6 99.00 99.00 99.00 999 1024.8  11.6  10.8 999.0 99.0 99.00
2010 01 14 05 00   3  4.2  4.7 99.00 99.00 99.00 999 1024.8  11.7  10.8 999.0 99.0 99.00
2010 01 14 06 00   2  4.7  5.0 99.00 99.00 99.00 999 1024.2  11.6  10.9 999.0 99.0 99.00
2010 01 14 07 00   7  4.0  4.4 99.00 99.00 99.00 999 1023.5  11.5  10.9 999.0 99.0 99.00
2010 01 14 08 00   9  5.3  5.7 99.00 99.00 99.00 999 1023.0  11.6  11.1 999.0 99.0 99.00
2010 01 14 09 00  11  5.5  6.1 99.00 99.00 99.00 999 1022.9  11.5  11.2 999.0 99.0 99.00
2010 01 14 10 00  20  5.8  6.3 99.00 99.00 99.00 999 1022.7  11.5  11.1 999.0 99.0 99.00
2010 01 14 11 00  22  6.9  7.7 99.00 99.00 99.00 999 1022.8  11.5  11.0 999.0 99.0 99.00
2010 01 14 12 00  21  6.3  6.8 99.00 99.00 99.00 999 1023.2  11.6  11.0 999.0 99.0 99.00
2010 01 14 13 00  15  5.1  5.8 99.00 99.00 99.00 999 1024.0  11.5  11.0 999.0 99.0 99.00
2010 01 14 14 00  16  5.4  5.8 99.00 99.00 99.00 999 1024.7  11.5  11.1 999.0 99.0 99.00
2010 01 14 15 00  17  5.5  5.9 99.00 99.00 99.00 999 1025.0  11.9  11.1 999.0 99.0 99.00
2010 01 14 16 00   7  4.3  4.7 99.00 99.00 99.00 999 1024.8  12.3  11.1 999.0 99.0 99.00
2010 01 14 17 00   1  2.9  3.1 99.00 99.00 99.00 999 1024.5  12.7  11.1 999.0 99.0 99.00
2010 01 14 18 00   2  3.2  3.3 99.00 99.00 99.00 999 1023.5  13.1  11.2 999.0 99.0 99.00
2010 01 14 19 00   9  3.1  3.3 99.00 99.00 99.00 999 1022.6  14.1  11.3 999.0 99.0 99.00
2010 01 14 20 00  26  3.9  4.3 99.00 99.00 99.00 999 1021.9  14.7  11.6 999.0 99.0 99.00
2010 01 14 21 00  36  4.4  4.6 99.00 99.00 99.00 999 1021.9  14.7  11.7 999.0 99.0 99.00
2010 01 14 22 00  43  5.5  5.9 99.00 99.00 99.00 999 1021.9  15.1  11.8 999.0 99.0 99.00
2010 01 14 23 00  54  5.8  6.2 99.00 99.00 99.00 999 1021.7  15.3  11.9 999.0 99.0 99.00
2010 01 15 00 00  43  4.1  4.3 99.00 99.00 99.00 999 1022.0  13.8  11.9 999.0 99.0 99.00
2010 01 15 01 00  48  4.2  4.5 99.00 99.00 99.00 999 1022.6  14.3  11.6 999.0 99.0 99.00
2010 01 15 02 00  51  4.5  4.7 99.00 99.00 99.00 999 1022.7  14.6  11.5 999.0 99.0 99.00
2010 01 15 03 00  32  4.0  4.3 99.00 99.00 99.00 999 1022.9  14.0  11.6 999.0 99.0 99.00
2010 01 15 04 00  41  4.2  4.4 99.00 99.00 99.00 999 1022.5  13.8  11.7 999.0 99.0 99.00
2010 01 15 05 00  40  3.6  3.8 99.00 99.00 99.00 999 1022.2  13.7  11.7 999.0 99.0 99.00
2010 01 15 06 00  44  4.0  4.1 99.00 99.00 99.00 999 1021.7  13.8  11.6 999.0 99.0 99.00
2010 01 15 07 00  53  2.8  3.1 99.00 99.00 99.00 999 1021.3  15.7  11.6 999.0 99.0 99.00
2010 01 15 08 00  49  3.2  3.4 99.00 99.00 99.00 999 1020.7  15.8  11.7 999.0 99.0 99.00
2010 01 15 09 00  52  3.3  3.4 99.00 99.00 99.00 999 1020.5  15.0  11.9 999.0 99.0 99.00
2010 01 15 10 00  36  4.3  4.4 99.00 99.00 99.00 999 1020.4  14.4  12.1 999.0 99.0 99.00
2010 01 15 11 00  46  3.6  3.8 99.00 99.00 99.00 999 1020.6  14.0  12.0 999.0 99.0 99.00
2010 01 15 12 00  40  3.1  3.4 99.00 99.00 99.00 999 1020.9  14.0  12.0 999.0 99.0 99.00
2010 01 15 13 00 104  3.6  3.8 99.00 99.00 99.00 999 1021.2  16.9  12.0 999.0 99.0 99.00
2010 01 15 14 00 114  5.2  5.6 99.00 99.00 99.00 999 1021.5  18.5  12.1 999.0 99.0 99.00
2010 01 15 15 00 106  5.9  6.5 99.00 99.00 99.00 999 1021.9  19.5  12.0 999.0 99.0 99.00
2010 01 15 16 00 114  5.6  5.8 99.00 99.00 99.00 999 1022.1  20.0  12.1 999.0 99.0 99.00
2010 01 15 17 00 113  6.2  6.5 99.00 99.00 99.00 999 1021.8  20.4  12.2 999.0 99.0 99.00
2010 01 15 18 00 120  5.0  6.4 99.00 99.00 99.00 999 1021.4  19.6  12.4 999.0 99.0 99.00
2010 01 15 19 00 127  4.6  4.9 99.00 99.00 99.00 999 1020.6  19.8  12.5 999.0 99.0 99.00
2010 01 15 20 00 129  4.8  5.1 99.00 99.00 99.00 999 1020.0  20.2  12.7 999.0 99.0 99.00
2010 01 15 21 00 117  5.1  5.7 99.00 99.00 99.00 999 1019.7  20.1  13.0 999.0 99.0 99.00
2010 01 15 22 00 120  6.0  6.3 99.00 99.00 99.00 999 1019.7  19.8  13.2 999.0 99.0 99.00
2010 01 15 23 00 122  6.0  6.6 99.00 99.00 99.00 999 1019.6  19.8  13.4 999.0 99.0 99.00
2010 01 16 00 00 114  5.9  6.2 99.00 99.00 99.00 999 1019.7  19.5  13.5 999.0 99.0 99.00
2010 01 16 01 00 120  6.6  7.1 99.00 99.00 99.00 999 1019.5  19.7  13.3 999.0 99.0 99.00
2010 01 16 02 00 117  5.9  6.3 99.00 99.00 99.00 999 1019.9  19.6  13.1 999.0 99.0 99.00
2010 01 16 03 00 120  6.3  6.6 99.00 99.00 99.00 999 1019.6  19.9  13.1 999.0 99.0 99.00
2010 01 16 04 00 123  6.7  7.4 99.00 99.00 99.00 999 1019.2  20.2  13.2 999.0 99.0 99.00
2010 01 16 05 00 117  6.3  6.7 99.00 99.00 99.00 999 1018.8  19.8  13.3 999.0 99.0 99.00
2010 01 16 06 00 125  7.9  9.3 99.00 99.00 99.00 999 1018.2  20.4  13.3 999.0 99.0 99.00
2010 01 16 07 00 119  6.3  6.8 99.00 99.00 99.00 999 1018.1  19.6  13.3 999.0 99.0 99.00
2010 01 16 08 00 119  5.9  6.8 99.00 99.00 99.00 999 1017.7  19.8  13.3 999.0 99.0 99.00
2010 01 16 09 00 112  5.7  6.1 99.00 99.00 99.00 999 1017.3  19.1  13.5 999.0 99.0 99.00
2010 01 16 10 00 122  7.2  7.7 99.00 99.00 99.00 999 1017.0  19.9  13.6 999.0 99.0 99.00
2010 01 16 11 00 125  7.9  8.6 99.00 99.00 99.00 999 1017.0  20.4  13.6 999.0 99.0 99.00
2010 01 16 12 00 119  6.5  6.9 99.00 99.00 99.00 999 1017.7  20.3  13.5 999.0 99.0 99.00
2010 01 16 13 00 114  5.7  6.1 99.00 99.00 99.00 999 1018.6  20.2  13.6 999.0 99.0 99.00
2010 01 16 14 00 122  6.7  7.1 99.00 99.00 99.00 999 1019.0  21.3  13.8 999.0 99.0 99.00
2010 01 16 15 00 132  6.6  7.4 99.00 99.00 99.00 999 1019.4  21.3  13.9 999.0 99.0 99.00
2010 01 16 16 00 138  8.0  9.0 99.00 99.00 99.00 999 1019.5  21.9  14.1 999.0 99.0 99.00
2010 01 16 17 00 130  7.7  8.4 99.00 99.00 99.00 999 1018.9  22.2  14.3 999.0 99.0 99.00
2010 01 16 18 00 144  7.6  8.3 99.00 99.00 99.00 999 1018.3  22.5  14.7 999.0 99.0 99.00
2010 01 16 19 00 143  8.2  9.0 99.00 99.00 99.00 999 1017.5  22.5  15.1 999.0 99.0 99.00
2010 01 16 20 00 143  7.5  8.4 99.00 99.00 99.00 999 1017.1  22.3  15.3 999.0 99.0 99.00
2010 01 16 21 00 136  7.7  8.2 99.00 99.00 99.00 999 1016.5  22.4  15.4 999.0 99.0 99.00
2010 01 16 22 00 136  7.2  7.7 99.00 99.00 99.00 999 1016.2  21.9  15.5 999.0 99.0 99.00
2010 01 16 23 00 136  6.4  6.8 99.00 99.00 99.00 999 1016.9  21.5  15.6 999.0 99.0 99.00
2010 01 17 00 00 140  6.9  7.5 99.00 99.00 99.00 999 1017.0  21.7  15.9 999.0 99.0 99.00
2010 01 17 01 00 139  5.4  5.8 99.00 99.00 99.00 999 1017.9  21.5  16.0 999.0 99.0 99.00
2010 01 17 02 00 147  6.9  7.5 99.00 99.00 99.00 999 1017.9  21.7  16.0 999.0 99.0 99.00
2010 01 17 03 00 150  6.6  7.0 99.00 99.00 99.00 999 1018.5  21.5  15.8 999.0 99.0 99.00
2010 01 17 04 00 157  8.3  9.3 99.00 99.00 99.00 999 1018.1  22.1  15.7 999.0 99.0 99.00
2010 01 17 05 00 158  9.1 10.1 99.00 99.00 99.00 999 1017.4  22.3  15.8 999.0 99.0 99.00
2010 01 17 06 00 157  9.8 10.9 99.00 99.00 99.00 999 1016.3  22.4  16.0 999.0 99.0 99.00
2010 01 17 07 00 162  8.5  9.6 99.00 99.00 99.00 999 1016.0  22.2  16.0 999.0 99.0 99.00
2010 01 17 08 00 167  8.1  8.9 99.00 99.00 99.00 999 1015.5  22.2  16.1 999.0 99.0 99.00
2010 01 17 09 00 172  7.3  7.9 99.00 99.00 99.00 999 1015.6  21.9  16.2 999.0 99.0 99.00
2010 01 17 10 00 171  7.5  8.0 99.00 99.00 99.00 999 1015.1  21.7  16.2 999.0 99.0 99.00
2010 01 17 11 00 177  6.6  7.0 99.00 99.00 99.00 999 1015.3  21.4  16.3 999.0 99.0 99.00
2010 01 17 12 00 182  6.9  7.5 99.00 99.00 99.00 999 1015.6  21.4  16.3 999.0 99.0 99.00
2010 01 17 13 00 185  7.2  7.7 99.00 99.00 99.00 999 1015.9  21.5  16.4 999.0 99.0 99.00
2010 01 17 14 00 198  5.3  5.6 99.00 99.00 99.00 999 1016.6  21.7  16.5 999.0 99.0 99.00
2010 01 17 15 00 216  4.9  5.1 99.00 99.00 99.00 999 1017.3  21.7  16.5 999.0 99.0 99.00
2010 01 17 16 00 227  4.2  4.4 99.00 99.00 99.00 999 1017.4  21.8  16.6 999.0 99.0 99.00
2010 01 17 17 00 224  4.7  5.0 99.00 99.00 99.00 999 1017.0  22.1  16.7 999.0 99.0 99.00
2010 01 17 18 00 300  5.4  6.4 99.00 99.00 99.00 999 1016.3  19.1  16.9 999.0 99.0 99.00
2010 01 17 19 00 286  3.6  4.6 99.00 99.00 99.00 999 1016.2  17.8  17.0 999.0 99.0 99.00
2010 01 17 20 00 289  2.2  2.4 99.00 99.00 99.00 999 1015.7  17.8  17.0 999.0 99.0 99.00
2010 01 17 21 00 243  2.1  2.4 99.00 99.00 99.00 999 1016.0  18.0  17.2 999.0 99.0 99.00
2010 01 17 22 00 270  3.4  3.6 99.00 99.00 99.00 999 1016.4  18.8  17.3 999.0 99.0 99.00
2010 01 17 23 00 259  3.4  3.5 99.00 99.00 99.00 999 1016.7  18.9  17.3 999.0 99.0 99.00
2010 01 18 00 00 277  3.7  3.8 99.00 99.00 99.00 999 1017.0  18.7  17.2 999.0 99.0 99.00
2010 01 18 01 00 276  3.9  4.0 99.00 99.00 99.00 999 1017.3  18.8  17.2 999.0 99.0 99.00
2010 01 18 02 00 288  4.4  4.7 99.00 99.00 99.00 999 1017.7  18.4  17.2 999.0 99.0 99.00
2010 01 18 03 00 272  2.7  2.9 99.00 99.00 99.00 999 1018.1  18.1  17.3 999.0 99.0 99.00
2010 01 18 04 00 265  3.0  3.2 99.00 99.00 99.00 999 1018.4  18.3  17.3 999.0 99.0 99.00
2010 01 18 05 00 276  2.7  2.8 99.00 99.00 99.00 999 1018.1  17.9  17.2 999.0 99.0 99.00
2010 01 18 06 00 264  2.4  2.5 99.00 99.00 99.00 999 1018.1  17.5  17.2 999.0 99.0 99.00
2010 01 18 07 00 239  1.4  1.5 99.00 99.00 99.00 999 1017.7  17.0  17.2 999.0 99.0 99.00
2010 01 18 08 00 298  2.1  2.3 99.00 99.00 99.00 999 1017.8  16.9  17.2 999.0 99.0 99.00
2010 01 18 09 00 316  2.6  2.9 99.00 99.00 99.00 999 1017.9  16.6  17.2 999.0 99.0 99.00
2010 01 18 10 00 332  3.6  4.0 99.00 99.00 99.00 999 1018.1  15.8  17.0 999.0 99.0 99.00
2010 01 18 11 00 335  3.2  3.4 99.00 99.00 99.00 999 1018.5  15.8  16.6 999.0 99.0 99.00
2010 01 18 12 00 351  2.0  2.3 99.00 99.00 99.00 999 1019.4  16.1  16.3 999.0 99.0 99.00
2010 01 18 13 00 339  2.2  2.3 99.00 99.00 99.00 999 1020.2  16.2  16.2 999.0 99.0 99.00
2010 01 18 14 00 347  1.0  1.3 99.00 99.00 99.00 999 1020.7  16.5  16.2 999.0 99.0 99.00
2010 01 18 15 00 356  2.4  2.6 99.00 99.00 99.00 999 1021.3  17.1  16.4 999.0 99.0 99.00
2010 01 18 16 00   2  2.3  2.5 99.00 99.00 99.00 999 1021.3  17.3  16.7 999.0 99.0 99.00
2010 01 18 17 00 132  0.3  0.5 99.00 99.00 99.00 999 1020.9  18.7  17.2 999.0 99.0 99.00
2010 01 18 18 00 313  1.1  1.2 99.00 99.00 99.00 999 1019.7  18.1  17.6 999.0 99.0 99.00
2010 01 18 19 00 310  2.9  3.3 99.00 99.00 99.00 999 1018.8  17.9  17.7 999.0 99.0 99.00
2010 01 18 20 00 313  3.8  4.1 99.00 99.00 99.00 999 1018.5  18.1  17.7 999.0 99.0 99.00
2010 01 18 21 00 309  3.9  4.6 99.00 99.00 99.00 999 1018.8  17.8  17.7 999.0 99.0 99.00
2010 01 18 22 00 317  4.9  5.2 99.00 99.00 99.00 999 1019.2  17.9  17.8 999.0 99.0 99.00
2010 01 18 23 00 319  4.4  5.0 99.00 99.00 99.00 999 1019.2  17.3  17.6 999.0 99.0 99.00
2010 01 19 00 00 340  5.2  5.7 99.00 99.00 99.00 999 1019.1  17.4  17.5 999.0 99.0 99.00
2010 01 19 01 00 334  3.0  3.3 99.00 99.00 99.00 999 1019.3  17.2  17.5 999.0 99.0 99.00
2010 01 19 02 00 301  3.9  4.4 99.00 99.00 99.00 999 1019.6  16.9  17.5 999.0 99.0 99.00
2010 01 19 03 00 337  2.8  3.1 99.00 99.00 99.00 999 1019.8  16.8  17.7 999.0 99.0 99.00
2010 01 19 04 00 343  4.7  5.5 99.00 99.00 99.00 999 1019.7  16.8  17.9 999.0 99.0 99.00
2010 01 19 05 00 350  3.8  4.2 99.00 99.00 99.00 999 1019.4  16.8  18.0 999.0 99.0 99.00
2010 01 19 06 00 351  3.4  3.9 99.00 99.00 99.00 999 1019.2  17.3  17.9 999.0 99.0 99.00
2010 01 19 07 00   2  3.2  3.7 99.00 99.00 99.00 999 1019.1  17.1  17.8 999.0 99.0 99.00
2010 01 19 08 00   2  2.3  2.5 99.00 99.00 99.00 999 1019.0  17.1  17.7 999.0 99.0 99.00
2010 01 19 09 00   1  2.7  2.9 99.00 99.00 99.00 999 1019.3  17.1  17.6 999.0 99.0 99.00
2010 01 19 10 00 352  3.2  3.4 99.00 99.00 99.00 999 1019.5  16.8  17.4 999.0 99.0 99.00
2010 01 19 11 00   7  5.2  5.7 99.00 99.00 99.00 999 1019.2  16.1  17.3 999.0 99.0 99.00
2010 01 19 12 00  22  4.5  4.9 99.00 99.00 99.00 999 1019.7  15.8  17.0 999.0 99.0 99.00
2010 01 19 13 00   9  4.6  5.4 99.00 99.00 99.00 999 1020.4  16.1  16.9 999.0 99.0 99.00
2010 01 19 14 00  20  2.0  2.6 99.00 99.00 99.00 999 1021.1  16.0  16.9 999.0 99.0 99.00
2010 01 19 15 00  10  3.3  3.7 99.00 99.00 99.00 999 1021.5  15.7  17.0 999.0 99.0 99.00
2010 01 19 16 00 358  3.9  4.4 99.00 99.00 99.00 999 1021.5  15.8  17.3 999.0 99.0 99.00
2010 01 19 17 00 359  2.4  2.7 99.00 99.00 99.00 999 1020.8  16.3  17.6 999.0 99.0 99.00
2010 01 19 18 00 345  1.3  1.7 99.00 99.00 99.00 999 1020.0  17.0  17.9 999.0 99.0 99.00
2010 01 19 19 00 296  3.0  3.2 99.00 99.00 99.00 999 1019.3  16.2  18.0 999.0 99.0 99.00
2010 01 19 20 00 304  2.6  2.9 99.00 99.00 99.00 999 1018.9  16.9  18.1 999.0 99.0 99.00
2010 01 19 21 00 300  3.6  4.0 99.00 99.00 99.00 999 1018.7  16.6  18.1 999.0 99.0 99.00
2010 01 19 22 00 313  4.8  5.1 99.00 99.00 99.00 999 1018.7  16.2  18.2 999.0 99.0 99.00
