TIMESERIESID,STATION,SOURCE_TIMESERIES,PARAMETER,TIMESTAMP,VALUE,CODE,REVISION_DATE,QUALITY_CODE
H6059,NP-CHP, ,STG29,11/19/2016,1.808, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/20/2016,1.795, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/21/2016,1.78, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/22/2016,1.767, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/23/2016,1.754, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/24/2016,1.746, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/25/2016,1.735, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/26/2016,1.726, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/27/2016,1.714, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/28/2016,1.706, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/29/2016,1.694, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,11/30/2016,1.682, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/1/2016,1.675, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/2/2016,1.709, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/3/2016,1.715, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/4/2016,1.707, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/5/2016,1.696, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/6/2016,1.685, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/7/2016,1.681, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/8/2016,1.685, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/9/2016,1.681, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/10/2016,1.666, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/11/2016,1.692, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/12/2016,1.69, ,2/14/2017 7:46,A
H6059,NP-CHP, ,STG29,12/13/2016,1.679, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/14/2016,1.668, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/15/2016,1.657, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/16/2016,1.646, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/17/2016,1.633, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/18/2016,1.624, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/19/2016,1.613, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/20/2016,1.606, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/21/2016,1.596, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/22/2016,1.586, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/23/2016,1.574, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/24/2016,1.566, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/25/2016,1.555, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/26/2016,1.547, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/27/2016,1.534, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/28/2016,1.527, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/29/2016,1.518, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/30/2016,1.51, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,12/31/2016,1.495, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/1/2017,1.488, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/2/2017,1.479, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/3/2017,1.475, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/4/2017,1.482, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/5/2017,1.493, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/6/2017,1.49, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/7/2017,1.488, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/8/2017,1.491, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/9/2017,1.475, ,2/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/10/2017,1.467, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/11/2017,1.457, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/12/2017,1.455, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/13/2017,1.452, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/14/2017,1.441, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/15/2017,1.433, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/16/2017,1.423, ,3/14/2017 7:45,A
H6059,NP-CHP, ,STG29,1/17/2017,1.413, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/18/2017,1.395, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/19/2017,1.375, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/20/2017,1.369, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/21/2017,1.359, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/22/2017,1.346, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/23/2017,1.375, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/24/2017,1.38, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/25/2017,1.375, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/26/2017,1.375, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/27/2017,1.384, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/28/2017,1.39, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/29/2017,1.394, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/30/2017,1.401, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,1/31/2017,1.398, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/1/2017,1.393, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/2/2017,1.386, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/3/2017,1.377, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/4/2017,1.367, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/5/2017,1.355, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/6/2017,1.344, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/7/2017,1.333, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/8/2017,1.323, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/9/2017,1.307, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/10/2017,1.296, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/11/2017,1.282, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/12/2017,1.271, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/13/2017,1.261, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/14/2017,1.253, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/15/2017,1.241, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/16/2017,1.233, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/17/2017,1.225, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/18/2017,1.214, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/19/2017,1.206, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/20/2017,1.196, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/21/2017,1.187, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/22/2017,1.239, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/23/2017,1.33, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/24/2017,1.32, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/25/2017,1.308, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/26/2017,1.297, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/27/2017,1.286, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,2/28/2017,1.275, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/1/2017,1.265, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/2/2017,1.255, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/3/2017,1.248, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/4/2017,1.237, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/5/2017,1.223, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/6/2017,1.206, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/7/2017,1.191, ,3/23/2017 7:45,A
H6059,NP-CHP, ,STG29,3/8/2017,1.176, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/9/2017,1.164, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/10/2017,1.152, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/11/2017,1.14, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/12/2017,1.128, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/13/2017,1.114, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/14/2017,1.139, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/15/2017,1.134, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/16/2017,1.119, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/17/2017,1.105, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/18/2017,1.088, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/19/2017,1.066, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/20/2017,1.054, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/21/2017,1.042, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/22/2017,1.027, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/23/2017,1.014, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/24/2017,1.053, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/25/2017,1.044, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/26/2017,1.032, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/27/2017,1.017, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/28/2017,1.004, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/29/2017,0.993, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/30/2017,0.981, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,3/31/2017,0.964, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/1/2017,0.953, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/2/2017,0.945, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/3/2017,0.929, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/4/2017,0.911, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/5/2017,0.896, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/6/2017,0.879, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/7/2017,0.861, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/8/2017,0.843, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/9/2017,0.826, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/10/2017,0.81, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/11/2017,0.793, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/12/2017,0.782, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/13/2017,0.81, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/14/2017,0.802, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/15/2017,0.788, ,4/20/2017 7:45,A
H6059,NP-CHP, ,STG29,4/16/2017,0.77, ,4/22/2017 7:45,A
H6059,NP-CHP, ,STG29,4/17/2017,0.754, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/18/2017,0.741, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/19/2017,0.725, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/20/2017,0.715, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/21/2017,0.7, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/22/2017,0.696, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/23/2017,0.787, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/24/2017,0.786, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/25/2017,0.781, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/26/2017,0.773, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/27/2017,0.761, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/28/2017,0.747, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/29/2017,0.734, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,4/30/2017,0.72, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/1/2017,0.722, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/2/2017,0.733, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/3/2017,0.745, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/4/2017,0.739, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/5/2017,0.73, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/6/2017,0.73, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/7/2017,0.726, ,6/1/2017 7:45,A
H6059,NP-CHP, ,STG29,5/8/2017,0.716, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/9/2017,0.703, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/10/2017,0.688, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/11/2017,0.672, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/12/2017,0.65, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/13/2017,0.625, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/14/2017,0.609, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/15/2017,0.608, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/16/2017,0.597, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/17/2017,0.581, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/18/2017,0.558, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/19/2017,0.546, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/20/2017,0.526, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/21/2017,0.501, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/22/2017,0.478, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/23/2017,0.455, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/24/2017,0.439, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/25/2017,0.432, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/26/2017,0.424, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/27/2017,0.41, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/28/2017,0.392, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/29/2017,0.366, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/30/2017,0.343, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,5/31/2017,0.316, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/1/2017,0.287, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/2/2017,0.384, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/3/2017,0.444, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/4/2017,0.508, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/5/2017,0.538, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/6/2017,0.588, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/7/2017,0.772, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/8/2017,0.951, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/9/2017,1.036, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/10/2017,1.16, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/11/2017,1.208, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/12/2017,1.267, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/13/2017,1.318, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/14/2017,1.369, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/15/2017,1.397, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/16/2017,1.418, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/17/2017,1.444, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/18/2017,1.442, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/19/2017,1.475, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/20/2017,1.488, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/21/2017,1.503, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/22/2017,1.519, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/23/2017,1.514, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/24/2017,1.509, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/25/2017,1.504, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/26/2017,1.493, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/27/2017,1.487, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/28/2017,1.478, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/29/2017,1.471, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,6/30/2017,1.472, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/1/2017,1.463, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/2/2017,1.45, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/3/2017,1.441, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/4/2017,1.43, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/5/2017,1.412, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/6/2017,1.388, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/7/2017,1.426, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/8/2017,1.419, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/9/2017,1.393, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/10/2017,1.387, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/11/2017,1.445, ,8/8/2017 7:45,A
H6059,NP-CHP, ,STG29,7/12/2017,1.47, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/13/2017,1.503, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/14/2017,1.522, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/15/2017,1.545, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/16/2017,1.586, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/17/2017,1.613, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/18/2017,1.625, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/19/2017,1.621, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/20/2017,1.638, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/21/2017,1.656, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/22/2017,1.662, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/23/2017,1.666, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/24/2017,1.668, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/25/2017,1.67, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/26/2017,1.668, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/27/2017,1.657, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/28/2017,1.647, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/29/2017,1.636, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/30/2017,1.642, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,7/31/2017,1.654, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/1/2017,1.671, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/2/2017,1.681, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/3/2017,1.679, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/4/2017,1.667, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/5/2017,1.654, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/6/2017,1.636, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/7/2017,1.614, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/8/2017,1.595, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/9/2017,1.577, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/10/2017,1.57, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/11/2017,1.588, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/12/2017,1.597, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/13/2017,1.581, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/14/2017,1.581, ,8/23/2017 7:45,A
H6059,NP-CHP, ,STG29,8/15/2017,1.571, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/16/2017,1.564, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/17/2017,1.555, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/18/2017,1.548, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/19/2017,1.535, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/20/2017,1.526, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/21/2017,1.518, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/22/2017,1.508, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/23/2017,1.535, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/24/2017,1.567, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/25/2017,1.595, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/26/2017,1.671, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/27/2017,1.679, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/28/2017,1.683, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/29/2017,1.678, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/30/2017,1.673, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,8/31/2017,1.671, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/1/2017,1.683, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/2/2017,1.69, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/3/2017,1.69, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/4/2017,1.688, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/5/2017,1.681, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/6/2017,1.673, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/7/2017,1.673, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/8/2017,1.676, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/9/2017,1.739, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/10/2017,1.903, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/11/2017,3.192, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/12/2017,3.269, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/13/2017,3.128, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/14/2017,2.982, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/15/2017,2.873, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/16/2017,2.776, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/17/2017,2.705, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/18/2017,2.628, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/19/2017,2.559, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/20/2017,2.502, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/21/2017,2.448, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/22/2017,2.43, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/23/2017,2.446, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/24/2017,2.43, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/25/2017,2.425, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/26/2017,2.438, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/27/2017,2.411, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/28/2017,2.399, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/29/2017,2.435, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,9/30/2017,2.465, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/1/2017,2.432, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/2/2017,2.398, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/3/2017,2.374, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/4/2017,2.361, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/5/2017,2.417, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/6/2017,2.459, ,12/1/2017 7:45,A
H6059,NP-CHP, ,STG29,10/7/2017,2.465, ,12/1/2017 7:45,A
