Station,DBKEY,Daily Date,Data Value
OYSTERCK,minstage,7/27/2015,
OYSTERCK,minstage,7/28/2015,-0.36
OYSTERCK,minstage,7/29/2015,-0.4
OYSTERCK,minstage,7/30/2015,-0.41
OYSTERCK,minstage,7/31/2015,-0.42
OYSTERCK,minstage,8/1/2015,-0.42
OYSTERCK,minstage,8/2/2015,-0.38
OYSTERCK,minstage,8/3/2015,-0.37
OYSTERCK,minstage,8/4/2015,-0.31
OYSTERCK,minstage,8/5/2015,-0.35
OYSTERCK,minstage,8/6/2015,-0.4
OYSTERCK,minstage,8/7/2015,-0.38
OYSTERCK,minstage,8/8/2015,-0.37
OYSTERCK,minstage,8/9/2015,-0.4
OYSTERCK,minstage,8/10/2015,-0.37
OYSTERCK,minstage,8/11/2015,-0.35
OYSTERCK,minstage,8/12/2015,-0.36
OYSTERCK,minstage,8/13/2015,-0.31
OYSTERCK,minstage,8/14/2015,-0.34
OYSTERCK,minstage,8/15/2015,-0.29
OYSTERCK,minstage,8/16/2015,-0.3
OYSTERCK,minstage,8/17/2015,-0.34
OYSTERCK,minstage,8/18/2015,-0.4
OYSTERCK,minstage,8/19/2015,-0.43
OYSTERCK,minstage,8/20/2015,-0.43
OYSTERCK,minstage,8/21/2015,-0.49
OYSTERCK,minstage,8/22/2015,-0.4
OYSTERCK,minstage,8/23/2015,-0.31
OYSTERCK,minstage,8/24/2015,-0.23
OYSTERCK,minstage,8/25/2015,-0.3
OYSTERCK,minstage,8/26/2015,-0.25
OYSTERCK,minstage,8/27/2015,0
OYSTERCK,minstage,8/28/2015,
OYSTERCK,minstage,8/29/2015,
OYSTERCK,minstage,8/30/2015,
OYSTERCK,minstage,8/31/2015,
OYSTERCK,minstage,9/1/2015,
OYSTERCK,minstage,9/2/2015,
OYSTERCK,minstage,9/3/2015,
OYSTERCK,minstage,9/4/2015,
OYSTERCK,minstage,9/5/2015,
OYSTERCK,minstage,9/6/2015,
OYSTERCK,minstage,9/7/2015,
OYSTERCK,minstage,9/8/2015,
OYSTERCK,minstage,9/9/2015,
OYSTERCK,minstage,9/10/2015,
OYSTERCK,minstage,9/11/2015,
OYSTERCK,minstage,9/12/2015,
OYSTERCK,minstage,9/13/2015,
OYSTERCK,minstage,9/14/2015,
OYSTERCK,minstage,9/15/2015,
OYSTERCK,minstage,9/16/2015,
OYSTERCK,minstage,9/17/2015,
OYSTERCK,minstage,9/18/2015,
OYSTERCK,minstage,9/19/2015,
OYSTERCK,minstage,9/20/2015,
OYSTERCK,minstage,9/21/2015,
OYSTERCK,minstage,9/22/2015,
OYSTERCK,minstage,9/23/2015,
OYSTERCK,minstage,9/24/2015,
OYSTERCK,minstage,9/25/2015,
OYSTERCK,minstage,9/26/2015,
OYSTERCK,minstage,9/27/2015,
OYSTERCK,minstage,9/28/2015,
OYSTERCK,minstage,9/29/2015,
OYSTERCK,minstage,9/30/2015,
OYSTERCK,minstage,10/1/2015,
OYSTERCK,minstage,10/2/2015,
OYSTERCK,minstage,10/3/2015,
OYSTERCK,minstage,10/4/2015,
OYSTERCK,minstage,10/5/2015,
OYSTERCK,minstage,10/6/2015,
OYSTERCK,minstage,10/7/2015,0.47
OYSTERCK,minstage,10/8/2015,0.45
OYSTERCK,minstage,10/9/2015,0.44
OYSTERCK,minstage,10/10/2015,0.49
OYSTERCK,minstage,10/11/2015,0.52
OYSTERCK,minstage,10/12/2015,0.48
OYSTERCK,minstage,10/13/2015,0.43
OYSTERCK,minstage,10/14/2015,0.44
OYSTERCK,minstage,10/15/2015,0.34
OYSTERCK,minstage,10/16/2015,0.28
OYSTERCK,minstage,10/17/2015,0.23
OYSTERCK,minstage,10/18/2015,0.16
OYSTERCK,minstage,10/19/2015,0.09
OYSTERCK,minstage,10/20/2015,-0.02
OYSTERCK,minstage,10/21/2015,-0.04
OYSTERCK,minstage,10/22/2015,-0.04
OYSTERCK,minstage,10/23/2015,-0.02
OYSTERCK,minstage,10/24/2015,0.01
OYSTERCK,minstage,10/25/2015,0.03
OYSTERCK,minstage,10/26/2015,0.1
OYSTERCK,minstage,10/27/2015,
OYSTERCK,minstage,10/28/2015,
OYSTERCK,minstage,10/29/2015,
OYSTERCK,minstage,10/30/2015,0.31
OYSTERCK,minstage,10/31/2015,0.25
OYSTERCK,minstage,11/1/2015,0.19
OYSTERCK,minstage,11/2/2015,0.13
OYSTERCK,minstage,11/3/2015,0.07
OYSTERCK,minstage,11/4/2015,-0.02
OYSTERCK,minstage,11/5/2015,-0.14
OYSTERCK,minstage,11/6/2015,-0.22
OYSTERCK,minstage,11/7/2015,-0.25
OYSTERCK,minstage,11/8/2015,-0.28
OYSTERCK,minstage,11/9/2015,-0.26
OYSTERCK,minstage,11/10/2015,-0.22
OYSTERCK,minstage,11/11/2015,-0.16
OYSTERCK,minstage,11/12/2015,-0.16
OYSTERCK,minstage,11/13/2015,-0.14
OYSTERCK,minstage,11/14/2015,-0.14
OYSTERCK,minstage,11/15/2015,-0.16
OYSTERCK,minstage,11/16/2015,-0.18
OYSTERCK,minstage,11/17/2015,-0.18
OYSTERCK,minstage,11/18/2015,-0.15
OYSTERCK,minstage,11/19/2015,-0.1
OYSTERCK,minstage,11/20/2015,-0.09
OYSTERCK,minstage,11/21/2015,-0.13
OYSTERCK,minstage,11/22/2015,-0.06
OYSTERCK,minstage,11/23/2015,-0.02
OYSTERCK,minstage,11/24/2015,-0.17
OYSTERCK,minstage,11/25/2015,-0.26
OYSTERCK,minstage,11/26/2015,-0.34
OYSTERCK,minstage,11/27/2015,-0.4
OYSTERCK,minstage,11/28/2015,-0.4
OYSTERCK,minstage,11/29/2015,-0.42
