Station,DBKEY,Daily.Date,Data.Value,Qualifier,Revision Date
NP-TSB,H3153,7/21/2006,161.65,,18-Dec-15
NP-TSB,H3153,7/22/2006,178.99,,18-Dec-15
NP-TSB,H3153,7/23/2006,209.08,,18-Dec-15
NP-TSB,H3153,7/24/2006,213.84,,18-Dec-15
NP-TSB,H3153,7/25/2006,215.04,,18-Dec-15
NP-TSB,H3153,7/26/2006,211.84,,18-Dec-15
NP-TSB,H3153,7/27/2006,196.47,,18-Dec-15
NP-TSB,H3153,7/28/2006,178.31,,18-Dec-15
NP-TSB,H3153,7/29/2006,168.34,,18-Dec-15
NP-TSB,H3153,7/30/2006,149.86,,18-Dec-15
NP-TSB,H3153,7/31/2006,132.93,,18-Dec-15
NP-TSB,H3153,8/1/2006,113.32,,18-Dec-15
NP-TSB,H3153,8/2/2006,94.35,,18-Dec-15
NP-TSB,H3153,8/3/2006,78.08,,18-Dec-15
NP-TSB,H3153,8/4/2006,64.49,,18-Dec-15
NP-TSB,H3153,8/5/2006,53.04,,18-Dec-15
NP-TSB,H3153,8/6/2006,47.38,,18-Dec-15
NP-TSB,H3153,8/7/2006,46.34,,18-Dec-15
NP-TSB,H3153,8/8/2006,45.31,,18-Dec-15
NP-TSB,H3153,8/9/2006,45.21,,18-Dec-15
NP-TSB,H3153,8/10/2006,38.6,,18-Dec-15
NP-TSB,H3153,8/11/2006,32.11,,18-Dec-15
NP-TSB,H3153,8/12/2006,27.5,,18-Dec-15
NP-TSB,H3153,8/13/2006,22.98,,18-Dec-15
NP-TSB,H3153,8/14/2006,22.11,,18-Dec-15
NP-TSB,H3153,8/15/2006,25.85,,18-Dec-15
NP-TSB,H3153,8/16/2006,25.49,,18-Dec-15
NP-TSB,H3153,8/17/2006,24,,18-Dec-15
NP-TSB,H3153,8/18/2006,22,,18-Dec-15
NP-TSB,H3153,8/19/2006,20.7,,18-Dec-15
NP-TSB,H3153,8/20/2006,21.95,,18-Dec-15
NP-TSB,H3153,8/21/2006,23.89,,18-Dec-15
NP-TSB,H3153,8/22/2006,27.83,,18-Dec-15
NP-TSB,H3153,8/23/2006,36.38,,18-Dec-15
NP-TSB,H3153,8/24/2006,42.08,,18-Dec-15
NP-TSB,H3153,8/25/2006,48.66,,18-Dec-15
NP-TSB,H3153,8/26/2006,61.11,,18-Dec-15
NP-TSB,H3153,8/27/2006,64.49,,18-Dec-15
NP-TSB,H3153,8/28/2006,70.85,,18-Dec-15
NP-TSB,H3153,8/29/2006,82.97,,18-Dec-15
NP-TSB,H3153,8/30/2006,130.85,,18-Dec-15
NP-TSB,H3153,8/31/2006,151.62,,18-Dec-15
NP-TSB,H3153,9/1/2006,152.81,,18-Dec-15
NP-TSB,H3153,9/2/2006,150.15,,18-Dec-15
NP-TSB,H3153,9/3/2006,179.34,,18-Dec-15
NP-TSB,H3153,9/4/2006,225.32,,18-Dec-15
NP-TSB,H3153,9/5/2006,205.57,,18-Dec-15
NP-TSB,H3153,9/6/2006,198.34,,18-Dec-15
NP-TSB,H3153,9/7/2006,184.19,,18-Dec-15
NP-TSB,H3153,9/8/2006,184.54,,18-Dec-15
NP-TSB,H3153,9/9/2006,219.1,,18-Dec-15
NP-TSB,H3153,9/10/2006,219.51,,18-Dec-15
NP-TSB,H3153,9/11/2006,219.92,,18-Dec-15
NP-TSB,H3153,9/12/2006,224.9,,18-Dec-15
NP-TSB,H3153,9/13/2006,217.06,,18-Dec-15
NP-TSB,H3153,9/14/2006,205.57,,18-Dec-15
NP-TSB,H3153,9/15/2006,205.96,,18-Dec-15
NP-TSB,H3153,9/16/2006,206.35,,18-Dec-15
NP-TSB,H3153,9/17/2006,199.09,,18-Dec-15
NP-TSB,H3153,9/18/2006,181.4,,18-Dec-15
NP-TSB,H3153,9/19/2006,175.26,,18-Dec-15
NP-TSB,H3153,9/20/2006,193.15,,18-Dec-15
NP-TSB,H3153,9/21/2006,200.98,,18-Dec-15
NP-TSB,H3153,9/22/2006,251.77,,18-Dec-15
NP-TSB,H3153,9/23/2006,330.91,,18-Dec-15
NP-TSB,H3153,9/24/2006,308.6,,18-Dec-15
NP-TSB,H3153,9/25/2006,267.95,,18-Dec-15
NP-TSB,H3153,9/26/2006,227.42,,18-Dec-15
NP-TSB,H3153,9/27/2006,192.42,,18-Dec-15
NP-TSB,H3153,9/28/2006,165.44,,18-Dec-15
NP-TSB,H3153,9/29/2006,141.87,,18-Dec-15
NP-TSB,H3153,9/30/2006,114.23,,18-Dec-15
NP-TSB,H3153,10/1/2006,89.42,,18-Dec-15
NP-TSB,H3153,10/2/2006,69.51,,18-Dec-15
NP-TSB,H3153,10/3/2006,52.46,,18-Dec-15
NP-TSB,H3153,10/4/2006,40.22,,18-Dec-15
NP-TSB,H3153,10/5/2006,31.22,,18-Dec-15
NP-TSB,H3153,10/6/2006,24.06,,18-Dec-15
NP-TSB,H3153,10/7/2006,17.55,,18-Dec-15
NP-TSB,H3153,10/8/2006,12.29,,18-Dec-15
NP-TSB,H3153,10/9/2006,8.71,,18-Dec-15
NP-TSB,H3153,10/10/2006,6.45,,18-Dec-15
NP-TSB,H3153,10/11/2006,4.59,,18-Dec-15
NP-TSB,H3153,10/12/2006,3.21,,18-Dec-15
NP-TSB,H3153,10/13/2006,2.22,,18-Dec-15
NP-TSB,H3153,10/14/2006,2.13,,18-Dec-15
NP-TSB,H3153,10/15/2006,1.98,,18-Dec-15
NP-TSB,H3153,10/16/2006,1.84,,18-Dec-15
NP-TSB,H3153,10/17/2006,1.71,,18-Dec-15
NP-TSB,H3153,10/18/2006,1.69,,18-Dec-15
NP-TSB,H3153,10/19/2006,1.68,,18-Dec-15
NP-TSB,H3153,10/20/2006,1.61,,18-Dec-15
NP-TSB,H3153,10/21/2006,1.59,,18-Dec-15
NP-TSB,H3153,10/22/2006,1.63,,18-Dec-15
NP-TSB,H3153,10/23/2006,1.84,,18-Dec-15
NP-TSB,H3153,10/24/2006,3.49,,18-Dec-15
NP-TSB,H3153,10/25/2006,3.68,,18-Dec-15
NP-TSB,H3153,10/26/2006,3.54,,18-Dec-15
NP-TSB,H3153,10/27/2006,3.51,,18-Dec-15
NP-TSB,H3153,10/28/2006,3.12,,18-Dec-15
NP-TSB,H3153,10/29/2006,2.95,,18-Dec-15
NP-TSB,H3153,10/30/2006,2.62,,18-Dec-15
NP-TSB,H3153,10/31/2006,2.41,,18-Dec-15
NP-TSB,H3153,11/1/2006,2.2,,18-Dec-15
NP-TSB,H3153,11/2/2006,2.84,,18-Dec-15
NP-TSB,H3153,11/3/2006,4.61,,18-Dec-15
NP-TSB,H3153,11/4/2006,4.51,,18-Dec-15
NP-TSB,H3153,11/5/2006,4.4,,18-Dec-15
NP-TSB,H3153,11/6/2006,4.18,,18-Dec-15
NP-TSB,H3153,11/7/2006,3.96,,18-Dec-15
NP-TSB,H3153,11/8/2006,3.87,,18-Dec-15
NP-TSB,H3153,11/9/2006,3.45,,18-Dec-15
NP-TSB,H3153,11/10/2006,3.17,,18-Dec-15
NP-TSB,H3153,11/11/2006,2.91,,18-Dec-15
NP-TSB,H3153,11/12/2006,2.59,,18-Dec-15
NP-TSB,H3153,11/13/2006,2.38,,18-Dec-15
NP-TSB,H3153,11/14/2006,2.17,,18-Dec-15
NP-TSB,H3153,11/15/2006,1.99,,18-Dec-15
NP-TSB,H3153,11/16/2006,2.07,,18-Dec-15
NP-TSB,H3153,11/17/2006,1.95,,18-Dec-15
NP-TSB,H3153,11/18/2006,1.9,,18-Dec-15
NP-TSB,H3153,11/19/2006,1.68,,18-Dec-15
NP-TSB,H3153,11/20/2006,1.53,,18-Dec-15
NP-TSB,H3153,11/21/2006,1.35,,18-Dec-15
NP-TSB,H3153,11/22/2006,1.23,,18-Dec-15
NP-TSB,H3153,11/23/2006,1.16,,18-Dec-15
NP-TSB,H3153,11/24/2006,1.05,,18-Dec-15
NP-TSB,H3153,11/25/2006,0.99,,18-Dec-15
NP-TSB,H3153,11/26/2006,0.9,,18-Dec-15
NP-TSB,H3153,11/27/2006,0.84,,18-Dec-15
NP-TSB,H3153,11/28/2006,0.85,,18-Dec-15
NP-TSB,H3153,11/29/2006,0.82,,18-Dec-15
NP-TSB,H3153,11/30/2006,0.99,,18-Dec-15
NP-TSB,H3153,12/1/2006,0.99,,18-Dec-15
NP-TSB,H3153,12/2/2006,0.97,,18-Dec-15
NP-TSB,H3153,12/3/2006,0.85,,18-Dec-15
NP-TSB,H3153,12/4/2006,0.79,,18-Dec-15
NP-TSB,H3153,12/5/2006,0.74,,18-Dec-15
NP-TSB,H3153,12/6/2006,0.67,,18-Dec-15
NP-TSB,H3153,12/7/2006,0.63,,18-Dec-15
NP-TSB,H3153,12/8/2006,0.61,,18-Dec-15
NP-TSB,H3153,12/9/2006,0.57,,18-Dec-15
NP-TSB,H3153,12/10/2006,0.52,,18-Dec-15
NP-TSB,H3153,12/11/2006,0,,18-Dec-15
NP-TSB,H3153,12/12/2006,0,,18-Dec-15
NP-TSB,H3153,12/13/2006,0,,18-Dec-15
NP-TSB,H3153,12/14/2006,0,,18-Dec-15
NP-TSB,H3153,12/15/2006,0,,18-Dec-15
NP-TSB,H3153,12/16/2006,0.67,,18-Dec-15
NP-TSB,H3153,12/17/2006,1.31,,18-Dec-15
NP-TSB,H3153,12/18/2006,1.56,,18-Dec-15
NP-TSB,H3153,12/19/2006,1.42,,18-Dec-15
NP-TSB,H3153,12/20/2006,1.38,,18-Dec-15
NP-TSB,H3153,12/21/2006,1.35,,18-Dec-15
NP-TSB,H3153,12/22/2006,1.27,,18-Dec-15
NP-TSB,H3153,12/23/2006,1.24,,18-Dec-15
NP-TSB,H3153,12/24/2006,1.2,,18-Dec-15
NP-TSB,H3153,12/25/2006,1.21,,18-Dec-15
NP-TSB,H3153,12/26/2006,1.93,,18-Dec-15
NP-TSB,H3153,12/27/2006,2.01,,18-Dec-15
NP-TSB,H3153,12/28/2006,1.9,,18-Dec-15
NP-TSB,H3153,12/29/2006,1.73,,18-Dec-15
NP-TSB,H3153,12/30/2006,1.57,,18-Dec-15
NP-TSB,H3153,12/31/2006,1.42,,18-Dec-15
NP-TSB,H3153,1/1/2007,1.29,,18-Dec-15
NP-TSB,H3153,1/2/2007,2.31,,18-Dec-15
NP-TSB,H3153,1/3/2007,12.74,,18-Dec-15
NP-TSB,H3153,1/4/2007,14.09,,18-Dec-15
NP-TSB,H3153,1/5/2007,14.09,,18-Dec-15
NP-TSB,H3153,1/6/2007,14.09,,18-Dec-15
NP-TSB,H3153,1/7/2007,13.04,,18-Dec-15
NP-TSB,H3153,1/8/2007,11.76,,18-Dec-15
NP-TSB,H3153,1/9/2007,10.31,,18-Dec-15
NP-TSB,H3153,1/10/2007,8.78,,18-Dec-15
NP-TSB,H3153,1/11/2007,7.66,,18-Dec-15
NP-TSB,H3153,1/12/2007,6.47,,18-Dec-15
NP-TSB,H3153,1/13/2007,5.62,,18-Dec-15
NP-TSB,H3153,1/14/2007,4.87,,18-Dec-15
NP-TSB,H3153,1/15/2007,4.34,,18-Dec-15
NP-TSB,H3153,1/16/2007,4.09,,18-Dec-15
NP-TSB,H3153,1/17/2007,3.63,,18-Dec-15
NP-TSB,H3153,1/18/2007,3.22,,18-Dec-15
NP-TSB,H3153,1/19/2007,2.85,,18-Dec-15
NP-TSB,H3153,1/20/2007,2.51,,18-Dec-15
NP-TSB,H3153,1/21/2007,2.29,,18-Dec-15
NP-TSB,H3153,1/22/2007,2.01,,18-Dec-15
NP-TSB,H3153,1/23/2007,1.83,,18-Dec-15
NP-TSB,H3153,1/24/2007,1.61,,18-Dec-15
NP-TSB,H3153,1/25/2007,1.5,,18-Dec-15
NP-TSB,H3153,1/26/2007,1.55,,18-Dec-15
NP-TSB,H3153,1/27/2007,1.41,,18-Dec-15
NP-TSB,H3153,1/28/2007,1.27,,18-Dec-15
NP-TSB,H3153,1/29/2007,1.15,,18-Dec-15
NP-TSB,H3153,1/30/2007,1,,18-Dec-15
NP-TSB,H3153,1/31/2007,0.9,,18-Dec-15
NP-TSB,H3153,2/1/2007,0.78,,18-Dec-15
NP-TSB,H3153,2/2/2007,0.73,,18-Dec-15
NP-TSB,H3153,2/3/2007,0.68,,18-Dec-15
NP-TSB,H3153,2/4/2007,0.78,,18-Dec-15
NP-TSB,H3153,2/5/2007,1.19,,18-Dec-15
NP-TSB,H3153,2/6/2007,1.26,,18-Dec-15
NP-TSB,H3153,2/7/2007,1.22,,18-Dec-15
NP-TSB,H3153,2/8/2007,1.18,,18-Dec-15
NP-TSB,H3153,2/9/2007,1.07,,18-Dec-15
NP-TSB,H3153,2/10/2007,0.96,,18-Dec-15
NP-TSB,H3153,2/11/2007,0.84,,18-Dec-15
NP-TSB,H3153,2/12/2007,1.1,,18-Dec-15
NP-TSB,H3153,2/13/2007,1.88,,18-Dec-15
NP-TSB,H3153,2/14/2007,2,,18-Dec-15
NP-TSB,H3153,2/15/2007,1.93,,18-Dec-15
NP-TSB,H3153,2/16/2007,1.81,,18-Dec-15
NP-TSB,H3153,2/17/2007,1.64,,18-Dec-15
NP-TSB,H3153,2/18/2007,1.49,,18-Dec-15
NP-TSB,H3153,2/19/2007,1.3,,18-Dec-15
NP-TSB,H3153,2/20/2007,1.14,,18-Dec-15
NP-TSB,H3153,2/21/2007,0.99,,18-Dec-15
NP-TSB,H3153,2/22/2007,0.89,,18-Dec-15
NP-TSB,H3153,2/23/2007,0.75,,18-Dec-15
NP-TSB,H3153,2/24/2007,0.65,,18-Dec-15
NP-TSB,H3153,2/25/2007,0,,18-Dec-15
NP-TSB,H3153,2/26/2007,0,,18-Dec-15
NP-TSB,H3153,2/27/2007,0,,18-Dec-15
NP-TSB,H3153,2/28/2007,0,,18-Dec-15
NP-TSB,H3153,3/1/2007,0,,18-Dec-15
NP-TSB,H3153,3/2/2007,0,,18-Dec-15
NP-TSB,H3153,3/3/2007,0,,18-Dec-15
NP-TSB,H3153,3/4/2007,0,,18-Dec-15
NP-TSB,H3153,3/5/2007,0,,18-Dec-15
NP-TSB,H3153,3/6/2007,0,,18-Dec-15
NP-TSB,H3153,3/7/2007,0,,18-Dec-15
NP-TSB,H3153,3/8/2007,0,,18-Dec-15
NP-TSB,H3153,3/9/2007,0,,18-Dec-15
NP-TSB,H3153,3/10/2007,0,,18-Dec-15
NP-TSB,H3153,3/11/2007,0,,18-Dec-15
NP-TSB,H3153,3/12/2007,0,,18-Dec-15
NP-TSB,H3153,3/13/2007,0,,18-Dec-15
NP-TSB,H3153,3/14/2007,0,,18-Dec-15
NP-TSB,H3153,3/15/2007,0,,18-Dec-15
NP-TSB,H3153,3/16/2007,0,,18-Dec-15
NP-TSB,H3153,3/17/2007,0,,18-Dec-15
NP-TSB,H3153,3/18/2007,0,,18-Dec-15
NP-TSB,H3153,3/19/2007,0,,18-Dec-15
NP-TSB,H3153,3/20/2007,0,,18-Dec-15
NP-TSB,H3153,3/21/2007,0,,18-Dec-15
NP-TSB,H3153,3/22/2007,0,,18-Dec-15
NP-TSB,H3153,3/23/2007,0,,18-Dec-15
NP-TSB,H3153,3/24/2007,0,,18-Dec-15
NP-TSB,H3153,3/25/2007,0,,18-Dec-15
NP-TSB,H3153,3/26/2007,0,,18-Dec-15
NP-TSB,H3153,3/27/2007,0,,18-Dec-15
NP-TSB,H3153,3/28/2007,0,,18-Dec-15
NP-TSB,H3153,3/29/2007,0,,18-Dec-15
NP-TSB,H3153,3/30/2007,0,,18-Dec-15
NP-TSB,H3153,3/31/2007,0,,18-Dec-15
NP-TSB,H3153,4/1/2007,0,,18-Dec-15
NP-TSB,H3153,4/2/2007,0,,18-Dec-15
NP-TSB,H3153,4/3/2007,0,,18-Dec-15
NP-TSB,H3153,4/4/2007,0,,18-Dec-15
NP-TSB,H3153,4/5/2007,0,,18-Dec-15
NP-TSB,H3153,4/6/2007,0,,18-Dec-15
NP-TSB,H3153,4/7/2007,0,,18-Dec-15
NP-TSB,H3153,4/8/2007,0,,18-Dec-15
NP-TSB,H3153,4/9/2007,0,,18-Dec-15
NP-TSB,H3153,4/10/2007,0,,18-Dec-15
NP-TSB,H3153,4/11/2007,2.94,,18-Dec-15
NP-TSB,H3153,4/12/2007,7.37,,18-Dec-15
NP-TSB,H3153,4/13/2007,11.88,,18-Dec-15
NP-TSB,H3153,4/14/2007,11.94,,18-Dec-15
NP-TSB,H3153,4/15/2007,11.69,,18-Dec-15
NP-TSB,H3153,4/16/2007,11.42,,18-Dec-15
NP-TSB,H3153,4/17/2007,10.06,,18-Dec-15
NP-TSB,H3153,4/18/2007,8.62,,18-Dec-15
NP-TSB,H3153,4/19/2007,7.13,,18-Dec-15
NP-TSB,H3153,4/20/2007,5.9,,18-Dec-15
NP-TSB,H3153,4/21/2007,4.72,,18-Dec-15
NP-TSB,H3153,4/22/2007,3.87,,18-Dec-15
NP-TSB,H3153,4/23/2007,3.05,,18-Dec-15
NP-TSB,H3153,4/24/2007,2.47,,18-Dec-15
NP-TSB,H3153,4/25/2007,2.06,,18-Dec-15
NP-TSB,H3153,4/26/2007,1.65,,18-Dec-15
NP-TSB,H3153,4/27/2007,1.41,,18-Dec-15
NP-TSB,H3153,4/28/2007,1.2,,18-Dec-15
NP-TSB,H3153,4/29/2007,1.09,,18-Dec-15
NP-TSB,H3153,4/30/2007,0.95,,18-Dec-15
NP-TSB,H3153,5/1/2007,0.75,,18-Dec-15
NP-TSB,H3153,5/2/2007,0.59,,18-Dec-15
NP-TSB,H3153,5/3/2007,0.45,,18-Dec-15
NP-TSB,H3153,5/4/2007,0.35,,18-Dec-15
NP-TSB,H3153,5/5/2007,0,,18-Dec-15
NP-TSB,H3153,5/6/2007,0,,18-Dec-15
NP-TSB,H3153,5/7/2007,0.3,,18-Dec-15
NP-TSB,H3153,5/8/2007,0.36,,18-Dec-15
NP-TSB,H3153,5/9/2007,0.36,,18-Dec-15
NP-TSB,H3153,5/10/2007,0.34,,18-Dec-15
NP-TSB,H3153,5/11/2007,0.28,,18-Dec-15
NP-TSB,H3153,5/12/2007,0.23,,18-Dec-15
NP-TSB,H3153,5/13/2007,0,,18-Dec-15
NP-TSB,H3153,5/14/2007,0,,18-Dec-15
NP-TSB,H3153,5/15/2007,0.45,,18-Dec-15
NP-TSB,H3153,5/16/2007,1.38,,18-Dec-15
NP-TSB,H3153,5/17/2007,1.32,,18-Dec-15
NP-TSB,H3153,5/18/2007,1.15,,18-Dec-15
NP-TSB,H3153,5/19/2007,1.06,,18-Dec-15
NP-TSB,H3153,5/20/2007,2.12,,18-Dec-15
NP-TSB,H3153,5/21/2007,2.11,,18-Dec-15
NP-TSB,H3153,5/22/2007,1.73,,18-Dec-15
NP-TSB,H3153,5/23/2007,1.55,,18-Dec-15
NP-TSB,H3153,5/24/2007,1.31,,18-Dec-15
NP-TSB,H3153,5/25/2007,1.75,,18-Dec-15
NP-TSB,H3153,5/26/2007,2.05,,18-Dec-15
NP-TSB,H3153,5/27/2007,1.79,,18-Dec-15
NP-TSB,H3153,5/28/2007,1.47,,18-Dec-15
NP-TSB,H3153,5/29/2007,1.15,,18-Dec-15
NP-TSB,H3153,5/30/2007,1.08,,18-Dec-15
NP-TSB,H3153,5/31/2007,1.05,,18-Dec-15
NP-TSB,H3153,6/1/2007,1.57,,18-Dec-15
NP-TSB,H3153,6/2/2007,9.29,,18-Dec-15
NP-TSB,H3153,6/3/2007,11.82,,18-Dec-15
NP-TSB,H3153,6/4/2007,11.85,,18-Dec-15
NP-TSB,H3153,6/5/2007,11.54,,18-Dec-15
NP-TSB,H3153,6/6/2007,11.27,,18-Dec-15
NP-TSB,H3153,6/7/2007,11.3,,18-Dec-15
NP-TSB,H3153,6/8/2007,12.58,,18-Dec-15
NP-TSB,H3153,6/9/2007,17.99,,18-Dec-15
NP-TSB,H3153,6/10/2007,19.37,,18-Dec-15
NP-TSB,H3153,6/11/2007,18.49,,18-Dec-15
NP-TSB,H3153,6/12/2007,17.63,,18-Dec-15
NP-TSB,H3153,6/13/2007,18.12,,18-Dec-15
NP-TSB,H3153,6/14/2007,28.09,,18-Dec-15
NP-TSB,H3153,6/15/2007,35.47,,18-Dec-15
NP-TSB,H3153,6/16/2007,45.01,,18-Dec-15
NP-TSB,H3153,6/17/2007,68.92,,18-Dec-15
NP-TSB,H3153,6/18/2007,91.48,,18-Dec-15
NP-TSB,H3153,6/19/2007,117.96,,18-Dec-15
NP-TSB,H3153,6/20/2007,119.15,,18-Dec-15
NP-TSB,H3153,6/21/2007,111.05,,18-Dec-15
NP-TSB,H3153,6/22/2007,99.31,,18-Dec-15
NP-TSB,H3153,6/23/2007,85.08,,18-Dec-15
NP-TSB,H3153,6/24/2007,74.08,,18-Dec-15
NP-TSB,H3153,6/25/2007,64.49,,18-Dec-15
NP-TSB,H3153,6/26/2007,54.81,,18-Dec-15
NP-TSB,H3153,6/27/2007,50.75,,18-Dec-15
NP-TSB,H3153,6/28/2007,49.1,,18-Dec-15
NP-TSB,H3153,6/29/2007,54.22,,18-Dec-15
NP-TSB,H3153,6/30/2007,58.52,,18-Dec-15
NP-TSB,H3153,7/1/2007,59.16,,18-Dec-15
NP-TSB,H3153,7/2/2007,59.8,,18-Dec-15
NP-TSB,H3153,7/3/2007,57.01,,18-Dec-15
NP-TSB,H3153,7/4/2007,49.75,,18-Dec-15
NP-TSB,H3153,7/5/2007,45.42,,18-Dec-15
NP-TSB,H3153,7/6/2007,44.21,,18-Dec-15
NP-TSB,H3153,7/7/2007,44.01,,18-Dec-15
NP-TSB,H3153,7/8/2007,42.94,,18-Dec-15
NP-TSB,H3153,7/9/2007,39.94,,18-Dec-15
NP-TSB,H3153,7/10/2007,36.29,,18-Dec-15
NP-TSB,H3153,7/11/2007,31.52,,18-Dec-15
NP-TSB,H3153,7/12/2007,27.24,,18-Dec-15
NP-TSB,H3153,7/13/2007,24.71,,18-Dec-15
NP-TSB,H3153,7/14/2007,21.79,,18-Dec-15
NP-TSB,H3153,7/15/2007,21.68,,18-Dec-15
NP-TSB,H3153,7/16/2007,28.83,,18-Dec-15
NP-TSB,H3153,7/17/2007,26.1,,18-Dec-15
NP-TSB,H3153,7/18/2007,21.95,,18-Dec-15
NP-TSB,H3153,7/19/2007,17.55,,18-Dec-15
NP-TSB,H3153,7/20/2007,14.38,,18-Dec-15
NP-TSB,H3153,7/21/2007,12.38,,18-Dec-15
NP-TSB,H3153,7/22/2007,11.82,,18-Dec-15
NP-TSB,H3153,7/23/2007,12.84,,18-Dec-15
NP-TSB,H3153,7/24/2007,15.83,,18-Dec-15
NP-TSB,H3153,7/25/2007,20.91,,18-Dec-15
NP-TSB,H3153,7/26/2007,24.88,,18-Dec-15
NP-TSB,H3153,7/27/2007,26.16,,18-Dec-15
NP-TSB,H3153,7/28/2007,31.74,,18-Dec-15
NP-TSB,H3153,7/29/2007,61.11,,18-Dec-15
NP-TSB,H3153,7/30/2007,79.24,,18-Dec-15
NP-TSB,H3153,7/31/2007,77.92,,18-Dec-15
NP-TSB,H3153,8/1/2007,79.91,,18-Dec-15
NP-TSB,H3153,8/2/2007,96.5,,18-Dec-15
NP-TSB,H3153,8/3/2007,100.95,,18-Dec-15
NP-TSB,H3153,8/4/2007,93.38,,18-Dec-15
NP-TSB,H3153,8/5/2007,82.8,,18-Dec-15
NP-TSB,H3153,8/6/2007,73.3,,18-Dec-15
NP-TSB,H3153,8/7/2007,63.39,,18-Dec-15
NP-TSB,H3153,8/8/2007,54.69,,18-Dec-15
NP-TSB,H3153,8/9/2007,45.93,,18-Dec-15
NP-TSB,H3153,8/10/2007,38.52,,18-Dec-15
NP-TSB,H3153,8/11/2007,32.94,,18-Dec-15
NP-TSB,H3153,8/12/2007,27.44,,18-Dec-15
NP-TSB,H3153,8/13/2007,25.67,,18-Dec-15
NP-TSB,H3153,8/14/2007,33.4,,18-Dec-15
NP-TSB,H3153,8/15/2007,40.31,,18-Dec-15
NP-TSB,H3153,8/16/2007,38.6,,18-Dec-15
NP-TSB,H3153,8/17/2007,36.21,,18-Dec-15
NP-TSB,H3153,8/18/2007,33.17,,18-Dec-15
NP-TSB,H3153,8/19/2007,29.66,,18-Dec-15
NP-TSB,H3153,8/20/2007,25.85,,18-Dec-15
NP-TSB,H3153,8/21/2007,23.66,,18-Dec-15
NP-TSB,H3153,8/22/2007,20.6,,18-Dec-15
NP-TSB,H3153,8/23/2007,17.9,,18-Dec-15
NP-TSB,H3153,8/24/2007,15.51,,18-Dec-15
NP-TSB,H3153,8/25/2007,13.45,,18-Dec-15
NP-TSB,H3153,8/26/2007,11.91,,18-Dec-15
NP-TSB,H3153,8/27/2007,10.25,,18-Dec-15
NP-TSB,H3153,8/28/2007,8.57,,18-Dec-15
NP-TSB,H3153,8/29/2007,7.13,,18-Dec-15
NP-TSB,H3153,8/30/2007,5.92,,18-Dec-15
NP-TSB,H3153,8/31/2007,2.32,,18-Dec-15
NP-TSB,H3153,9/1/2007,0.82,,18-Dec-15
NP-TSB,H3153,9/2/2007,0.3,,18-Dec-15
NP-TSB,H3153,9/3/2007,0.17,,18-Dec-15
NP-TSB,H3153,9/4/2007,0.06,,18-Dec-15
NP-TSB,H3153,9/5/2007,0.01,,18-Dec-15
NP-TSB,H3153,9/6/2007,0,,18-Dec-15
NP-TSB,H3153,9/7/2007,0,,18-Dec-15
NP-TSB,H3153,9/8/2007,0,,18-Dec-15
NP-TSB,H3153,9/9/2007,0,,18-Dec-15
NP-TSB,H3153,9/10/2007,0,,18-Dec-15
NP-TSB,H3153,9/11/2007,0,,18-Dec-15
NP-TSB,H3153,9/12/2007,0,,18-Dec-15
NP-TSB,H3153,9/13/2007,0,,18-Dec-15
NP-TSB,H3153,9/14/2007,0,,18-Dec-15
NP-TSB,H3153,9/15/2007,0,,18-Dec-15
NP-TSB,H3153,9/16/2007,0,,18-Dec-15
NP-TSB,H3153,9/17/2007,0,,18-Dec-15
NP-TSB,H3153,9/18/2007,0,,18-Dec-15
NP-TSB,H3153,9/19/2007,0,,18-Dec-15
NP-TSB,H3153,9/20/2007,0.01,,18-Dec-15
NP-TSB,H3153,9/21/2007,0.01,,18-Dec-15
NP-TSB,H3153,9/22/2007,0.04,,18-Dec-15
NP-TSB,H3153,9/23/2007,0.1,,18-Dec-15
NP-TSB,H3153,9/24/2007,0.23,,18-Dec-15
NP-TSB,H3153,9/25/2007,1.28,,18-Dec-15
NP-TSB,H3153,9/26/2007,5.39,,18-Dec-15
NP-TSB,H3153,9/27/2007,14.01,,18-Dec-15
NP-TSB,H3153,9/28/2007,25.06,,18-Dec-15
NP-TSB,H3153,9/29/2007,25.73,,18-Dec-15
NP-TSB,H3153,9/30/2007,27.05,,18-Dec-15
NP-TSB,H3153,10/1/2007,53.74,,18-Dec-15
NP-TSB,H3153,10/2/2007,117.02,,18-Dec-15
NP-TSB,H3153,10/3/2007,142.98,,18-Dec-15
NP-TSB,H3153,10/4/2007,151.92,,18-Dec-15
NP-TSB,H3153,10/5/2007,152.21,,18-Dec-15
NP-TSB,H3153,10/6/2007,152.51,,18-Dec-15
NP-TSB,H3153,10/7/2007,146.67,,18-Dec-15
NP-TSB,H3153,10/8/2007,135.85,,18-Dec-15
NP-TSB,H3153,10/9/2007,125.75,,18-Dec-15
NP-TSB,H3153,10/10/2007,114,,18-Dec-15
NP-TSB,H3153,10/11/2007,105.36,,18-Dec-15
NP-TSB,H3153,10/12/2007,95.32,,18-Dec-15
NP-TSB,H3153,10/13/2007,82.28,,18-Dec-15
NP-TSB,H3153,10/14/2007,73.92,,18-Dec-15
NP-TSB,H3153,10/15/2007,64.91,,18-Dec-15
NP-TSB,H3153,10/16/2007,58.14,,18-Dec-15
NP-TSB,H3153,10/17/2007,52,,18-Dec-15
NP-TSB,H3153,10/18/2007,45.42,,18-Dec-15
